date,country,avg_pm25,avg_pm10,avg_no2,avg_aqi,aqi_category,sentiment_score,avg_impact_score,num_documents
2021-05-06,Portugal,23.86,26.95,43.89,109.72,Unhealthy_for_Sensitive,0.0,2.92,28
2021-05-06,Spain,24.28,32.2,19.89,73.27,Moderate,0.0,2.92,28
2021-05-06,Sweden,17.82,27.02,26.74,70.88,Moderate,0.0,2.92,28
2021-05-07,Austria,23.57,41.83,33.5,87.9,Moderate,-0.031,2.82,32
2021-05-07,Belgium,25.26,37.24,33.42,93.95,Moderate,-0.031,2.82,32
2021-05-07,France,27.06,38.64,28.49,78.88,Moderate,-0.031,2.82,32
2021-05-07,Germany,19.0,41.37,33.59,95.87,Moderate,-0.031,2.82,32
2021-05-07,Italy,28.35,41.14,40.7,108.25,Moderate,-0.031,2.82,32
2021-05-07,Netherlands,24.0,38.16,36.99,92.48,Moderate,-0.031,2.82,32
2021-05-07,Poland,32.34,44.41,34.77,92.39,Moderate,-0.031,2.82,32
2021-05-07,Portugal,15.43,35.58,25.94,71.16,Moderate,-0.031,2.82,32
2021-05-07,Spain,27.57,45.08,17.2,90.15,Moderate,-0.031,2.82,32
2021-05-07,Sweden,25.32,39.32,28.48,83.52,Moderate,-0.031,2.82,32
2021-05-08,Austria,22.62,29.36,40.87,105.09,Moderate,0.026,2.88,39
2021-05-08,France,22.28,33.0,33.91,96.61,Unhealthy_for_Sensitive,0.026,2.88,39
2021-05-08,Germany,19.56,23.34,29.72,77.82,Moderate,0.026,2.88,39
2021-05-08,Italy,16.14,34.07,22.51,68.15,Moderate,0.026,2.88,39
2021-05-08,Netherlands,21.91,34.06,35.25,90.06,Moderate,0.026,2.88,39
2021-05-08,Poland,24.36,27.92,45.51,113.79,Unhealthy_for_Sensitive,0.026,2.88,39
2021-05-08,Portugal,20.62,32.09,29.11,85.0,Moderate,0.026,2.88,39
2021-05-08,Spain,16.38,17.12,25.91,70.04,Moderate,0.026,2.88,39
2021-05-08,Sweden,18.84,26.08,20.46,80.54,Moderate,0.026,2.88,39
2021-05-09,Austria,30.78,30.78,24.42,87.95,Moderate,0.0,2.91,42
2021-05-09,Belgium,24.99,41.5,37.25,92.9,Moderate,0.0,2.91,42
2021-05-09,France,27.04,38.2,27.89,86.75,Moderate,0.0,2.91,42
2021-05-09,Germany,21.84,30.86,28.16,77.32,Moderate,0.0,2.91,42
2021-05-09,Italy,27.89,42.4,39.6,99.01,Moderate,0.0,2.91,42
2021-05-09,Netherlands,24.38,42.2,31.37,90.19,Moderate,0.0,2.91,42
2021-05-09,Poland,32.09,43.04,34.46,112.14,Moderate,0.0,2.91,42
2021-05-09,Spain,21.65,30.35,28.98,90.18,Moderate,0.0,2.91,42
2021-05-09,Sweden,23.53,30.78,38.83,97.08,Unhealthy_for_Sensitive,0.0,2.91,42
2021-05-10,Austria,25.34,46.14,32.98,103.36,Unhealthy_for_Sensitive,-0.067,2.84,45
2021-05-10,Belgium,33.03,55.8,38.59,111.6,Unhealthy_for_Sensitive,-0.067,2.84,45
2021-05-10,France,23.06,38.03,41.53,104.01,Moderate,-0.067,2.84,45
2021-05-10,Germany,29.9,37.55,40.59,101.48,Unhealthy_for_Sensitive,-0.067,2.84,45
2021-05-10,Italy,19.91,30.5,33.94,87.06,Moderate,-0.067,2.84,45
2021-05-10,Poland,29.55,55.23,41.3,110.47,Moderate,-0.067,2.84,45
2021-05-10,Portugal,20.53,28.06,26.85,73.01,Moderate,-0.067,2.84,45
2021-05-10,Spain,26.56,36.47,45.7,114.25,Unhealthy_for_Sensitive,-0.067,2.84,45
2021-05-11,Austria,24.89,40.61,36.02,90.06,Moderate,-0.119,2.8,42
2021-05-11,France,31.34,53.76,48.58,121.46,Unhealthy_for_Sensitive,-0.119,2.8,42
2021-05-11,Germany,25.74,46.22,33.21,99.39,Unhealthy_for_Sensitive,-0.119,2.8,42
2021-05-11,Italy,18.06,21.95,35.1,87.75,Moderate,-0.119,2.8,42
2021-05-11,Netherlands,26.75,40.41,40.06,100.2,Moderate,-0.119,2.8,42
2021-05-11,Poland,19.66,26.23,33.55,83.86,Moderate,-0.119,2.8,42
2021-05-11,Portugal,28.67,40.18,46.32,115.79,Unhealthy_for_Sensitive,-0.119,2.8,42
2021-05-11,Spain,29.56,47.78,37.45,100.94,Unhealthy_for_Sensitive,-0.119,2.8,42
2021-05-11,Sweden,22.18,32.51,38.43,96.08,Moderate,-0.119,2.8,42
2021-05-12,Austria,25.78,49.73,22.49,99.45,Moderate,-0.195,2.7,41
2021-05-12,Belgium,27.01,45.17,29.32,90.75,Moderate,-0.195,2.7,41
2021-05-12,France,20.15,31.93,30.67,96.79,Moderate,-0.195,2.7,41
2021-05-12,Germany,19.91,28.61,23.37,73.4,Moderate,-0.195,2.7,41
2021-05-12,Italy,28.9,50.59,44.55,122.29,Unhealthy_for_Sensitive,-0.195,2.7,41
2021-05-12,Netherlands,23.06,27.71,31.47,88.65,Moderate,-0.195,2.7,41
2021-05-12,Poland,24.88,30.9,29.05,80.28,Moderate,-0.195,2.7,41
2021-05-12,Portugal,16.36,7.51,20.77,55.56,Moderate,-0.195,2.7,41
2021-05-12,Spain,20.42,29.79,20.04,73.52,Moderate,-0.195,2.7,41
2021-05-12,Sweden,25.7,38.84,31.75,79.5,Moderate,-0.195,2.7,41
2021-05-13,France,25.72,35.8,37.68,95.59,Moderate,-0.179,2.75,39
2021-05-13,Germany,24.73,41.49,31.46,92.67,Moderate,-0.179,2.75,39
2021-05-13,Italy,37.22,51.92,38.88,106.33,Unhealthy_for_Sensitive,-0.179,2.75,39
2021-05-13,Poland,24.88,40.17,36.87,95.72,Moderate,-0.179,2.75,39
2021-05-13,Portugal,26.27,38.16,41.33,106.78,Unhealthy_for_Sensitive,-0.179,2.75,39
2021-05-13,Spain,26.08,38.97,13.66,77.94,Moderate,-0.179,2.75,39
2021-05-13,Sweden,23.65,27.46,20.94,70.15,Moderate,-0.179,2.75,39
2021-05-14,Belgium,27.77,41.38,36.16,90.42,Moderate,-0.176,2.74,34
2021-05-14,France,18.37,26.61,29.95,77.23,Moderate,-0.176,2.74,34
2021-05-14,Germany,21.14,33.21,37.21,93.04,Moderate,-0.176,2.74,34
2021-05-14,Italy,23.78,37.51,36.6,95.07,Moderate,-0.176,2.74,34
2021-05-14,Netherlands,27.03,32.37,36.87,94.44,Moderate,-0.176,2.74,34
2021-05-14,Poland,11.42,11.02,24.13,65.81,Moderate,-0.176,2.74,34
2021-05-14,Portugal,28.47,46.03,35.44,99.4,Unhealthy_for_Sensitive,-0.176,2.74,34
2021-05-14,Spain,22.41,26.53,33.98,93.78,Moderate,-0.176,2.74,34
2021-05-14,Sweden,27.42,35.82,36.59,91.66,Moderate,-0.176,2.74,34
2021-05-15,Austria,21.84,29.1,29.18,77.85,Moderate,-0.273,2.69,33
2021-05-15,Belgium,24.03,38.1,28.06,82.22,Moderate,-0.273,2.69,33
2021-05-15,France,22.5,38.5,43.48,112.39,Unhealthy_for_Sensitive,-0.273,2.69,33
2021-05-15,Germany,22.27,38.13,26.35,86.11,Moderate,-0.273,2.69,33
2021-05-15,Italy,27.32,36.68,31.01,83.32,Moderate,-0.273,2.69,33
2021-05-15,Netherlands,20.98,30.32,35.25,90.09,Moderate,-0.273,2.69,33
2021-05-15,Poland,20.33,29.82,41.31,103.28,Unhealthy_for_Sensitive,-0.273,2.69,33
2021-05-15,Portugal,22.71,34.56,36.44,91.1,Moderate,-0.273,2.69,33
2021-05-15,Spain,27.96,35.83,44.21,110.52,Unhealthy_for_Sensitive,-0.273,2.69,33
2021-05-15,Sweden,22.24,24.3,27.53,71.76,Moderate,-0.273,2.69,33
2021-05-16,Austria,26.98,33.14,49.37,123.41,Unhealthy_for_Sensitive,-0.355,2.61,31
2021-05-16,Belgium,15.42,14.98,25.36,68.73,Moderate,-0.355,2.61,31
2021-05-16,France,26.6,38.73,31.46,86.02,Moderate,-0.355,2.61,31
2021-05-16,Germany,31.07,45.86,46.3,119.84,Unhealthy_for_Sensitive,-0.355,2.61,31
2021-05-16,Netherlands,16.61,24.72,29.57,73.93,Moderate,-0.355,2.61,31
2021-05-16,Poland,22.43,27.58,29.67,75.41,Moderate,-0.355,2.61,31
2021-05-16,Portugal,19.82,27.05,24.92,71.64,Moderate,-0.355,2.61,31
2021-05-16,Spain,31.48,55.56,50.64,129.97,Unhealthy_for_Sensitive,-0.355,2.61,31
2021-05-16,Sweden,18.11,24.8,27.99,71.65,Moderate,-0.355,2.61,31
2021-05-17,Austria,19.16,14.23,40.91,102.27,Unhealthy_for_Sensitive,-0.212,2.81,33
2021-05-17,Belgium,22.43,29.02,33.03,87.56,Moderate,-0.212,2.81,33
2021-05-17,France,30.1,39.65,20.92,89.33,Moderate,-0.212,2.81,33
2021-05-17,Germany,22.72,34.61,35.13,95.49,Unhealthy_for_Sensitive,-0.212,2.81,33
2021-05-17,Italy,15.56,14.74,16.8,62.05,Moderate,-0.212,2.81,33
2021-05-17,Netherlands,26.31,37.45,37.09,101.67,Moderate,-0.212,2.81,33
2021-05-17,Poland,35.44,52.29,37.86,114.45,Moderate,-0.212,2.81,33
2021-05-17,Portugal,29.04,39.6,24.96,82.97,Moderate,-0.212,2.81,33
2021-05-17,Spain,27.43,41.91,28.44,83.82,Moderate,-0.212,2.81,33
2021-05-17,Sweden,20.6,19.64,12.53,70.12,Moderate,-0.212,2.81,33
2021-05-18,Austria,20.56,38.11,36.12,90.29,Moderate,-0.139,2.89,36
2021-05-18,Belgium,28.29,43.73,42.84,107.09,Moderate,-0.139,2.89,36
2021-05-18,France,23.87,30.68,41.87,104.69,Unhealthy_for_Sensitive,-0.139,2.89,36
2021-05-18,Germany,26.43,40.06,31.54,86.12,Moderate,-0.139,2.89,36
2021-05-18,Italy,22.02,38.37,22.16,82.55,Moderate,-0.139,2.89,36
2021-05-18,Netherlands,18.0,19.3,44.16,110.4,Unhealthy_for_Sensitive,-0.139,2.89,36
2021-05-18,Poland,21.71,29.96,39.76,99.39,Moderate,-0.139,2.89,36
2021-05-18,Portugal,22.21,30.05,27.38,81.18,Moderate,-0.139,2.89,36
2021-05-18,Spain,20.87,30.55,29.27,73.18,Moderate,-0.139,2.89,36
2021-05-19,Austria,25.08,39.09,28.48,81.9,Moderate,-0.05,3.01,40
2021-05-19,France,24.41,37.45,35.42,92.97,Unhealthy_for_Sensitive,-0.05,3.01,40
2021-05-19,Germany,25.16,34.08,36.15,90.38,Moderate,-0.05,3.01,40
2021-05-19,Italy,23.95,30.79,27.26,83.3,Moderate,-0.05,3.01,40
2021-05-19,Poland,27.97,36.73,43.76,109.41,Unhealthy_for_Sensitive,-0.05,3.01,40
2021-05-19,Portugal,13.44,3.74,26.42,66.06,Moderate,-0.05,3.01,40
2021-05-19,Spain,21.93,31.75,37.24,96.63,Moderate,-0.05,3.01,40
2021-05-20,Austria,20.54,29.39,31.48,78.69,Moderate,0.0,3.08,40
2021-05-20,Belgium,21.55,33.05,33.71,93.84,Moderate,0.0,3.08,40
2021-05-20,France,24.76,39.95,31.76,84.1,Moderate,0.0,3.08,40
2021-05-20,Germany,19.73,36.88,26.77,73.75,Moderate,0.0,3.08,40
2021-05-20,Italy,20.27,26.54,23.04,68.39,Moderate,0.0,3.08,40
2021-05-20,Netherlands,25.21,52.84,52.21,130.52,Unhealthy_for_Sensitive,0.0,3.08,40
2021-05-20,Poland,23.66,36.7,36.46,92.53,Moderate,0.0,3.08,40
2021-05-20,Portugal,28.55,43.56,31.05,87.12,Moderate,0.0,3.08,40
2021-05-20,Spain,28.18,47.22,34.55,94.44,Moderate,0.0,3.08,40
2021-05-20,Sweden,22.19,43.88,32.38,87.77,Moderate,0.0,3.08,40
2021-05-21,Austria,11.65,15.82,26.62,66.56,Moderate,0.024,3.09,42
2021-05-21,Belgium,22.8,28.07,28.91,72.25,Moderate,0.024,3.09,42
2021-05-21,France,21.47,38.48,23.41,82.87,Moderate,0.024,3.09,42
2021-05-21,Germany,25.59,37.65,34.99,89.3,Moderate,0.024,3.09,42
2021-05-21,Italy,15.39,20.76,19.03,47.57,Good,0.024,3.09,42
2021-05-21,Netherlands,22.38,23.37,48.91,122.27,Unhealthy_for_Sensitive,0.024,3.09,42
2021-05-21,Poland,26.84,31.12,41.03,102.57,Unhealthy_for_Sensitive,0.024,3.09,42
2021-05-21,Portugal,18.21,27.3,18.79,59.08,Moderate,0.024,3.09,42
2021-05-21,Sweden,32.41,50.37,44.92,112.29,Unhealthy_for_Sensitive,0.024,3.09,42
2021-05-22,Austria,25.52,23.72,44.71,111.78,Unhealthy_for_Sensitive,0.024,3.02,41
2021-05-22,Belgium,21.71,33.22,26.83,71.47,Moderate,0.024,3.02,41
2021-05-22,France,28.24,49.49,28.19,98.98,Moderate,0.024,3.02,41
2021-05-22,Germany,24.77,40.75,31.45,90.22,Moderate,0.024,3.02,41
2021-05-22,Italy,21.1,30.96,20.31,75.01,Moderate,0.024,3.02,41
2021-05-22,Netherlands,21.46,26.12,29.85,74.62,Moderate,0.024,3.02,41
2021-05-22,Poland,22.75,23.35,25.15,75.96,Moderate,0.024,3.02,41
2021-05-22,Portugal,27.87,42.98,34.55,94.37,Moderate,0.024,3.02,41
2021-05-22,Spain,30.42,43.6,44.52,116.09,Unhealthy_for_Sensitive,0.024,3.02,41
2021-05-22,Sweden,24.22,46.45,33.9,96.07,Moderate,0.024,3.02,41
2021-05-23,Austria,20.54,18.2,45.45,113.63,Unhealthy_for_Sensitive,0.103,3.07,39
2021-05-23,Belgium,26.0,40.19,30.26,94.24,Moderate,0.103,3.07,39
2021-05-23,France,29.64,44.7,37.02,110.23,Unhealthy_for_Sensitive,0.103,3.07,39
2021-05-23,Germany,24.84,33.12,32.99,84.56,Moderate,0.103,3.07,39
2021-05-23,Italy,20.6,36.84,42.81,107.03,Moderate,0.103,3.07,39
2021-05-23,Netherlands,26.81,36.48,38.3,99.38,Moderate,0.103,3.07,39
2021-05-23,Poland,12.85,10.38,23.95,59.87,Moderate,0.103,3.07,39
2021-05-23,Portugal,26.06,38.93,40.95,102.37,Unhealthy_for_Sensitive,0.103,3.07,39
2021-05-23,Spain,25.31,41.65,33.35,89.06,Moderate,0.103,3.07,39
2021-05-23,Sweden,21.28,31.61,24.18,76.31,Moderate,0.103,3.07,39
2021-05-24,Austria,29.4,44.31,30.58,88.74,Moderate,0.132,3.06,38
2021-05-24,Belgium,18.86,30.9,27.88,69.7,Moderate,0.132,3.06,38
2021-05-24,France,20.16,32.72,35.6,88.98,Moderate,0.132,3.06,38
2021-05-24,Germany,37.3,54.48,58.2,145.51,Unhealthy_for_Sensitive,0.132,3.06,38
2021-05-24,Italy,21.49,28.55,43.7,94.61,Moderate,0.132,3.06,38
2021-05-24,Poland,24.81,34.93,45.53,113.82,Unhealthy_for_Sensitive,0.132,3.06,38
2021-05-24,Portugal,23.47,39.05,37.7,106.17,Moderate,0.132,3.06,38
2021-05-24,Spain,24.8,38.35,30.65,87.66,Moderate,0.132,3.06,38
2021-05-24,Sweden,26.39,37.71,34.26,85.66,Moderate,0.132,3.06,38
2021-05-25,Austria,25.12,36.8,31.79,87.23,Moderate,0.128,3.1,39
2021-05-25,Belgium,27.48,47.77,38.36,95.91,Moderate,0.128,3.1,39
2021-05-25,France,21.29,34.99,42.52,106.29,Unhealthy_for_Sensitive,0.128,3.1,39
2021-05-25,Germany,28.38,43.87,32.63,91.89,Moderate,0.128,3.1,39
2021-05-25,Italy,19.13,29.36,34.76,86.91,Moderate,0.128,3.1,39
2021-05-25,Netherlands,28.59,45.28,35.02,86.74,Moderate,0.128,3.1,39
2021-05-25,Poland,26.96,36.08,38.3,95.76,Moderate,0.128,3.1,39
2021-05-25,Portugal,28.32,37.91,44.16,110.39,Unhealthy_for_Sensitive,0.128,3.1,39
2021-05-25,Sweden,28.45,50.45,39.34,101.09,Moderate,0.128,3.1,39
2021-05-26,Austria,28.11,35.41,28.91,89.18,Moderate,0.051,2.94,39
2021-05-26,Belgium,26.05,32.5,37.58,93.94,Moderate,0.051,2.94,39
2021-05-26,France,33.37,38.12,37.88,107.32,Moderate,0.051,2.94,39
2021-05-26,Germany,15.78,16.85,33.22,83.06,Moderate,0.051,2.94,39
2021-05-26,Italy,17.98,9.16,20.59,66.34,Moderate,0.051,2.94,39
2021-05-26,Netherlands,24.27,35.74,33.84,84.61,Moderate,0.051,2.94,39
2021-05-26,Poland,26.74,45.2,31.66,92.18,Moderate,0.051,2.94,39
2021-05-26,Portugal,28.19,53.83,23.23,107.66,Moderate,0.051,2.94,39
2021-05-26,Spain,19.45,30.07,28.24,74.16,Moderate,0.051,2.94,39
2021-05-26,Sweden,15.49,6.93,34.89,87.22,Moderate,0.051,2.94,39
2021-05-27,Austria,27.05,30.45,27.46,91.69,Moderate,0.0,2.92,38
2021-05-27,Belgium,24.68,30.2,38.72,96.78,Moderate,0.0,2.92,38
2021-05-27,France,26.06,42.62,31.56,90.63,Moderate,0.0,2.92,38
2021-05-27,Germany,22.92,35.01,29.56,84.48,Moderate,0.0,2.92,38
2021-05-27,Italy,22.86,33.33,27.28,77.78,Moderate,0.0,2.92,38
2021-05-27,Netherlands,23.51,31.84,30.23,76.95,Moderate,0.0,2.92,38
2021-05-27,Poland,33.49,52.02,39.77,104.04,Unhealthy_for_Sensitive,0.0,2.92,38
2021-05-27,Portugal,26.26,40.49,45.84,114.6,Unhealthy_for_Sensitive,0.0,2.92,38
2021-05-27,Spain,22.47,29.07,39.76,99.39,Unhealthy_for_Sensitive,0.0,2.92,38
2021-05-27,Sweden,27.5,33.84,39.33,98.32,Moderate,0.0,2.92,38
2021-05-28,Austria,32.66,52.25,44.15,112.94,Unhealthy_for_Sensitive,-0.029,2.86,35
2021-05-28,Belgium,31.19,51.37,40.77,102.75,Unhealthy_for_Sensitive,-0.029,2.86,35
2021-05-28,France,31.01,46.86,44.84,112.11,Moderate,-0.029,2.86,35
2021-05-28,Germany,23.95,36.84,34.05,105.11,Unhealthy_for_Sensitive,-0.029,2.86,35
2021-05-28,Netherlands,28.17,41.54,48.48,121.21,Unhealthy_for_Sensitive,-0.029,2.86,35
2021-05-28,Poland,34.96,45.69,35.82,117.19,Unhealthy_for_Sensitive,-0.029,2.86,35
2021-05-28,Portugal,21.77,29.95,32.66,83.22,Moderate,-0.029,2.86,35
2021-05-28,Spain,22.93,29.57,28.23,93.04,Moderate,-0.029,2.86,35
2021-05-28,Sweden,23.16,24.25,33.59,86.94,Moderate,-0.029,2.86,35
2021-05-29,Austria,21.63,29.96,21.73,61.79,Moderate,0.0,2.93,29
2021-05-29,Belgium,25.31,34.22,34.33,90.37,Moderate,0.0,2.93,29
2021-05-29,France,17.07,23.2,19.27,65.52,Moderate,0.0,2.93,29
2021-05-29,Germany,24.68,36.6,29.18,87.42,Moderate,0.0,2.93,29
2021-05-29,Italy,26.89,38.43,27.46,76.87,Moderate,0.0,2.93,29
2021-05-29,Netherlands,17.23,29.99,25.34,75.06,Moderate,0.0,2.93,29
2021-05-29,Poland,25.56,36.73,32.52,87.8,Moderate,0.0,2.93,29
2021-05-29,Portugal,19.33,35.61,26.54,72.13,Moderate,0.0,2.93,29
2021-05-29,Spain,20.81,24.74,29.16,72.89,Moderate,0.0,2.93,29
2021-05-29,Sweden,22.56,24.53,23.58,71.63,Moderate,0.0,2.93,29
2021-05-30,Austria,22.92,29.62,35.9,90.18,Moderate,0.0,2.97,29
2021-05-30,Belgium,23.12,30.45,32.19,94.0,Moderate,0.0,2.97,29
2021-05-30,France,16.24,25.89,22.21,65.03,Moderate,0.0,2.97,29
2021-05-30,Germany,21.46,38.22,37.7,94.25,Moderate,0.0,2.97,29
2021-05-30,Netherlands,15.67,26.34,29.88,75.33,Moderate,0.0,2.97,29
2021-05-30,Poland,26.27,38.09,30.55,80.64,Moderate,0.0,2.97,29
2021-05-30,Portugal,23.74,34.41,33.18,85.96,Moderate,0.0,2.97,29
2021-05-30,Spain,22.94,36.36,30.41,87.57,Moderate,0.0,2.97,29
2021-05-30,Sweden,22.87,38.09,31.41,92.59,Moderate,0.0,2.97,29
2021-05-31,Austria,19.9,24.85,31.29,78.22,Moderate,-0.036,2.91,28
2021-05-31,Belgium,20.31,29.25,23.1,71.65,Moderate,-0.036,2.91,28
2021-05-31,France,20.73,32.52,32.3,80.75,Moderate,-0.036,2.91,28
2021-05-31,Germany,28.01,46.16,27.91,92.32,Moderate,-0.036,2.91,28
2021-05-31,Italy,32.54,50.66,25.84,107.42,Moderate,-0.036,2.91,28
2021-05-31,Netherlands,26.8,13.48,14.23,76.57,Moderate,-0.036,2.91,28
2021-05-31,Poland,18.7,23.55,24.95,66.02,Moderate,-0.036,2.91,28
2021-05-31,Portugal,18.27,25.29,28.2,75.38,Moderate,-0.036,2.91,28
2021-05-31,Spain,21.68,40.25,38.08,95.21,Moderate,-0.036,2.91,28
2021-05-31,Sweden,26.8,33.78,35.77,95.95,Unhealthy_for_Sensitive,-0.036,2.91,28
2021-06-01,Austria,25.52,40.62,21.86,96.88,Unhealthy_for_Sensitive,-0.074,2.82,27
2021-06-01,Belgium,30.98,42.89,36.22,90.55,Moderate,-0.074,2.82,27
2021-06-01,France,25.7,45.66,27.09,92.67,Moderate,-0.074,2.82,27
2021-06-01,Italy,23.23,23.27,27.53,71.61,Moderate,-0.074,2.82,27
2021-06-01,Netherlands,27.33,44.46,30.57,99.25,Moderate,-0.074,2.82,27
2021-06-01,Poland,33.29,37.51,36.27,95.12,Moderate,-0.074,2.82,27
2021-06-01,Portugal,28.36,37.97,32.48,104.97,Moderate,-0.074,2.82,27
2021-06-01,Spain,23.31,33.22,29.24,77.74,Moderate,-0.074,2.82,27
2021-06-01,Sweden,22.07,29.3,34.15,94.03,Moderate,-0.074,2.82,27
2021-06-02,Austria,28.37,36.12,34.77,95.38,Moderate,0.0,2.99,24
2021-06-02,Belgium,21.76,29.18,45.84,114.61,Unhealthy_for_Sensitive,0.0,2.99,24
2021-06-02,Germany,26.59,39.98,30.25,93.62,Moderate,0.0,2.99,24
2021-06-02,Italy,23.71,37.67,30.56,88.9,Moderate,0.0,2.99,24
2021-06-02,Poland,26.57,36.06,30.72,89.51,Moderate,0.0,2.99,24
2021-06-02,Portugal,26.19,36.64,31.08,84.17,Moderate,0.0,2.99,24
2021-06-02,Spain,19.92,27.02,31.74,79.36,Moderate,0.0,2.99,24
2021-06-02,Sweden,34.56,32.11,36.56,98.73,Moderate,0.0,2.99,24
2021-06-03,Austria,26.36,40.38,30.2,89.96,Moderate,0.12,3.08,25
2021-06-03,Belgium,22.6,27.84,29.29,73.23,Moderate,0.12,3.08,25
2021-06-03,France,28.11,41.62,31.67,92.28,Moderate,0.12,3.08,25
2021-06-03,Germany,24.24,28.14,36.34,90.86,Moderate,0.12,3.08,25
2021-06-03,Italy,24.46,38.69,39.47,106.84,Moderate,0.12,3.08,25
2021-06-03,Netherlands,13.8,4.59,28.0,70.0,Moderate,0.12,3.08,25
2021-06-03,Poland,33.69,45.38,51.07,127.68,Unhealthy_for_Sensitive,0.12,3.08,25
2021-06-03,Portugal,25.91,33.97,40.75,101.89,Unhealthy_for_Sensitive,0.12,3.08,25
2021-06-03,Spain,23.95,29.84,35.96,90.41,Moderate,0.12,3.08,25
2021-06-03,Sweden,24.22,25.63,34.64,87.53,Moderate,0.12,3.08,25
2021-06-04,Austria,24.25,31.98,31.75,82.72,Moderate,0.13,3.16,23
2021-06-04,Belgium,25.54,39.84,34.71,106.08,Unhealthy_for_Sensitive,0.13,3.16,23
2021-06-04,France,19.96,26.9,36.26,90.64,Moderate,0.13,3.16,23
2021-06-04,Germany,27.45,40.77,38.54,106.63,Unhealthy_for_Sensitive,0.13,3.16,23
2021-06-04,Italy,36.27,60.02,45.31,120.04,Unhealthy_for_Sensitive,0.13,3.16,23
2021-06-04,Netherlands,27.5,32.63,30.36,78.58,Moderate,0.13,3.16,23
2021-06-04,Poland,16.73,19.67,17.85,63.5,Moderate,0.13,3.16,23
2021-06-04,Portugal,26.53,56.65,26.8,113.29,Unhealthy_for_Sensitive,0.13,3.16,23
2021-06-04,Sweden,27.39,32.94,33.34,92.25,Moderate,0.13,3.16,23
2021-06-05,Austria,29.65,43.67,49.41,123.52,Unhealthy_for_Sensitive,-0.037,2.91,27
2021-06-05,Belgium,26.31,40.73,34.9,87.25,Moderate,-0.037,2.91,27
2021-06-05,France,25.44,39.21,29.67,93.66,Moderate,-0.037,2.91,27
2021-06-05,Germany,24.7,40.52,27.52,95.23,Moderate,-0.037,2.91,27
2021-06-05,Netherlands,25.34,38.26,34.38,95.42,Moderate,-0.037,2.91,27
2021-06-05,Poland,21.3,34.12,29.9,89.5,Moderate,-0.037,2.91,27
2021-06-05,Sweden,17.75,16.05,27.21,68.03,Moderate,-0.037,2.91,27
2021-06-06,Austria,21.02,36.07,20.52,72.13,Moderate,-0.036,2.9,28
2021-06-06,Belgium,26.9,27.14,21.84,76.86,Moderate,-0.036,2.9,28
2021-06-06,France,24.76,48.91,24.32,97.81,Moderate,-0.036,2.9,28
2021-06-06,Germany,23.23,30.46,18.7,64.46,Moderate,-0.036,2.9,28
2021-06-06,Italy,24.44,50.02,23.22,100.03,Unhealthy_for_Sensitive,-0.036,2.9,28
2021-06-06,Netherlands,19.68,24.81,26.7,77.59,Moderate,-0.036,2.9,28
2021-06-06,Poland,32.61,44.14,31.78,93.17,Moderate,-0.036,2.9,28
2021-06-06,Portugal,22.65,33.89,39.54,98.84,Moderate,-0.036,2.9,28
2021-06-06,Spain,25.38,39.69,35.92,94.44,Moderate,-0.036,2.9,28
2021-06-06,Sweden,22.19,39.44,26.76,86.94,Moderate,-0.036,2.9,28
2021-06-07,Austria,23.55,40.42,30.98,93.63,Moderate,0.0,2.89,31
2021-06-07,France,28.71,40.41,33.34,89.22,Moderate,0.0,2.89,31
2021-06-07,Germany,27.32,29.11,27.93,79.56,Moderate,0.0,2.89,31
2021-06-07,Italy,31.27,48.61,39.13,121.97,Unhealthy_for_Sensitive,0.0,2.89,31
2021-06-07,Netherlands,28.18,41.93,33.66,90.68,Moderate,0.0,2.89,31
2021-06-07,Poland,14.97,29.32,32.56,81.41,Moderate,0.0,2.89,31
2021-06-07,Portugal,29.73,44.73,35.02,98.23,Moderate,0.0,2.89,31
2021-06-07,Spain,31.55,41.6,30.98,90.15,Moderate,0.0,2.89,31
2021-06-07,Sweden,31.94,50.47,36.86,100.92,Moderate,0.0,2.89,31
2021-06-08,Austria,28.17,31.19,44.38,110.92,Moderate,0.028,2.95,36
2021-06-08,Belgium,24.71,39.79,36.84,104.54,Moderate,0.028,2.95,36
2021-06-08,France,24.59,43.68,41.99,105.02,Moderate,0.028,2.95,36
2021-06-08,Germany,29.87,43.95,38.13,104.53,Unhealthy_for_Sensitive,0.028,2.95,36
2021-06-08,Italy,27.15,35.88,36.77,94.18,Moderate,0.028,2.95,36
2021-06-08,Netherlands,24.52,30.06,30.28,80.61,Moderate,0.028,2.95,36
2021-06-08,Portugal,29.77,55.06,39.14,112.59,Moderate,0.028,2.95,36
2021-06-08,Spain,19.09,38.11,33.15,87.12,Moderate,0.028,2.95,36
2021-06-08,Sweden,22.99,25.69,23.74,65.69,Moderate,0.028,2.95,36
2021-06-09,Austria,32.16,48.33,37.54,109.77,Unhealthy_for_Sensitive,0.103,3.09,39
2021-06-09,Belgium,19.51,28.66,25.51,69.62,Moderate,0.103,3.09,39
2021-06-09,France,33.52,34.89,36.35,95.76,Moderate,0.103,3.09,39
2021-06-09,Germany,23.54,33.06,28.54,88.79,Moderate,0.103,3.09,39
2021-06-09,Italy,22.34,32.42,40.89,106.46,Moderate,0.103,3.09,39
2021-06-09,Netherlands,23.87,34.52,31.34,87.84,Moderate,0.103,3.09,39
