timestamp,country,water_body,source_type,monitoring_station,temperature,ph,dissolved_oxygen,turbidity,conductivity,nitrate,phosphate,ammonia,bod,cod,chloride,total_solids,coliform_count,wqi,safety_category,month,season
2028-08-27,France,Rhone River,Reservoir,Urban_Point,2.98,6.09,6.29,28.54,623.71,10.66,0.281,0.863,5.82,17.51,46.35,425.78,31.54,81.9,Moderate_Risk,8.0,3.0
2028-08-27,Portugal,Douro River,Lake,Source,3.01,7.04,7.71,20.42,428.62,6.4,0.208,0.672,5.3,12.18,58.26,366.64,77.91,91.08,Moderate_Risk,8.0,3.0
2028-08-27,Austria,Mur River,,Urban_Point,2.76,5.95,5.37,24.84,517.66,10.51,0.239,0.77,7.36,13.46,75.29,415.58,52.12,78.98,Contaminated,8.0,3.0
2028-08-28,Netherlands,Meuse River,Reservoir,Urban_Point,3.15,6.21,6.36,24.84,577.64,11.55,0.289,0.818,6.48,18.01,71.48,452.95,81.65,81.03,Contaminated,8.0,3.0
2028-08-28,Netherlands,Meuse River,River,Upstream,3.19,6.83,7.52,20.21,521.6,6.85,0.243,0.595,5.16,12.69,35.37,355.45,85.52,90.4,Moderate_Risk,8.0,3.0
2028-08-28,France,Seine River,Stream,Downstream,4.31,6.39,5.63,25.64,620.06,9.31,0.335,0.689,5.89,14.21,52.9,411.28,119.93,81.23,Moderate_Risk,8.0,3.0
2028-08-29,Austria,Danube River,Groundwater,Upstream,0.83,7.5,8.14,20.47,411.48,6.27,0.228,0.557,5.18,14.35,53.53,303.6,59.15,92.14,Moderate_Risk,8.0,3.0
2028-08-29,Spain,Ebro River,Reservoir,Upstream,3.86,7.17,9.28,25.63,377.23,8.5,0.265,0.615,4.97,15.38,41.92,355.33,107.12,90.28,Moderate_Risk,8.0,3.0
2028-08-29,Sweden,Lake Vanern,Stream,Downstream,3.85,6.37,6.06,26.66,596.24,9.71,0.322,0.794,6.17,14.32,49.88,426.81,40.43,81.95,Contaminated,8.0,3.0
2028-08-30,Spain,Guadalquivir River,Groundwater,Midstream,4.36,6.43,8.42,20.64,551.55,7.13,0.267,0.698,5.1,12.32,61.89,341.79,39.57,90.36,Moderate_Risk,8.0,3.0
2028-08-30,Poland,Vistula River,River,Downstream,7.8,6.4,4.46,30.5,538.08,8.53,0.234,0.791,5.74,12.44,66.99,383.01,128.23,78.34,Moderate_Risk,8.0,3.0
2028-08-30,Netherlands,Rhine River,Reservoir,Upstream,2.58,6.54,8.97,17.48,446.51,8.94,0.23,0.655,5.34,15.15,45.28,307.31,86.76,91.97,Moderate_Risk,8.0,3.0
2028-08-31,Poland,Lake Sniardwy,River,Urban_Point,2.64,6.59,6.42,27.83,501.86,8.95,0.231,0.748,5.99,15.13,65.56,402.87,60.68,85.45,Moderate_Risk,8.0,3.0
2028-08-31,Netherlands,Meuse River,Stream,Upstream,2.67,6.63,9.06,21.31,,7.7,0.183,0.583,3.61,10.85,53.36,360.36,32.0,94.99,Moderate_Risk,8.0,3.0
2028-08-31,Belgium,Yser River,Reservoir,Midstream,0.0,6.76,9.22,27.35,655.14,7.45,0.256,0.709,6.14,18.54,33.53,396.55,149.56,87.83,Contaminated,8.0,3.0
2028-09-01,France,Seine River,Stream,Source,2.66,7.83,9.03,17.36,501.67,7.19,0.179,0.52,5.71,14.97,43.7,326.99,40.03,92.68,Moderate_Risk,9.0,4.0
2028-09-01,Austria,Inn River,Lake,Source,4.25,7.0,9.0,21.1,518.38,7.03,0.209,0.587,4.58,11.84,20.75,,62.69,93.02,Moderate_Risk,9.0,4.0
,Germany,Danube River,Lake,Urban_Point,3.76,7.01,6.04,24.8,517.36,9.64,0.265,0.699,6.67,16.38,30.92,364.99,49.0,83.97,Contaminated,9.0,4.0
2028-09-02,France,Rhone River,River,Upstream,0.0,7.43,9.3,23.17,443.42,6.84,0.173,0.673,5.63,12.7,53.2,372.08,46.3,,Moderate_Risk,9.0,4.0
2028-09-02,Netherlands,Scheldt River,Stream,Midstream,0.0,6.53,8.44,24.85,527.44,7.51,0.285,0.759,5.1,14.81,65.91,360.64,54.54,90.92,Moderate_Risk,9.0,4.0
2028-09-02,Sweden,Lake Vanern,Stream,Midstream,4.81,6.03,8.14,14.93,543.75,8.64,0.244,0.609,5.62,14.11,51.91,435.28,33.8,89.73,Moderate_Risk,9.0,4.0
2028-09-03,Poland,Vistula River,Stream,Upstream,4.12,7.06,8.4,19.86,584.07,8.71,0.22,0.529,5.55,15.58,45.74,390.94,77.08,91.45,Moderate_Risk,9.0,4.0
2028-09-03,Sweden,Gota River,Stream,Source,1.59,7.84,8.47,17.94,525.39,7.36,0.199,0.625,4.86,13.98,51.32,328.47,44.14,93.64,Moderate_Risk,9.0,4.0
2028-09-03,Poland,Warta River,Groundwater,Urban_Point,4.76,6.63,5.76,32.6,610.24,10.66,0.269,0.855,6.23,17.23,81.1,469.64,81.88,82.35,Contaminated,9.0,4.0
2028-09-04,,Guadalquivir River,River,Midstream,0.0,7.25,9.55,25.07,565.89,6.94,0.206,0.651,5.23,14.47,52.31,402.39,38.86,91.59,Moderate_Risk,9.0,4.0
2028-09-04,Belgium,Scheldt River,Reservoir,Downstream,2.14,6.41,5.4,22.72,482.48,9.0,0.275,0.802,5.85,12.92,54.23,431.7,123.01,81.88,Moderate_Risk,9.0,4.0
2028-09-04,Austria,Danube River,Groundwater,Source,1.79,7.5,9.25,18.9,482.52,5.63,0.221,0.558,4.34,11.74,66.78,376.75,29.16,94.01,Moderate_Risk,9.0,
2028-09-05,Belgium,Scheldt River,Stream,Upstream,1.68,7.23,8.47,21.9,490.27,6.81,0.174,0.738,5.88,13.32,39.86,387.21,42.64,91.56,Moderate_Risk,9.0,4.0
2028-09-05,Belgium,Lake Gileppe,Groundwater,Midstream,3.64,6.77,8.03,21.95,566.29,9.01,0.209,0.791,6.4,15.48,65.24,321.06,100.01,89.52,Contaminated,9.0,4.0
2028-09-05,France,Lake Geneva,Lake,Downstream,3.03,6.53,6.31,27.73,604.98,8.66,0.235,0.876,5.96,17.6,54.9,374.53,61.1,85.16,Moderate_Risk,9.0,4.0
2028-09-06,Germany,Danube River,Stream,Downstream,2.31,7.06,6.19,31.15,524.29,9.29,0.223,,6.24,16.6,59.16,362.91,85.04,83.46,Contaminated,9.0,4.0
2028-09-06,Portugal,Tagus River,Stream,Urban_Point,0.93,5.67,6.44,25.84,606.51,8.72,0.264,0.894,5.43,14.4,53.64,413.58,200.67,80.86,Moderate_Risk,9.0,4.0
2028-09-06,Italy,Lake Como,River,,5.67,6.46,7.96,21.06,532.56,6.06,0.205,0.694,4.04,13.25,45.46,295.31,67.27,92.09,Moderate_Risk,9.0,4.0
2028-09-07,Belgium,Yser River,Lake,Downstream,0.0,6.87,6.27,26.21,568.71,8.39,0.28,0.82,5.28,12.31,46.77,423.11,95.29,85.38,Moderate_Risk,9.0,4.0
2028-09-07,Sweden,Lake Vanern,Stream,Upstream,0.0,7.06,8.73,24.11,573.48,6.89,0.17,0.581,5.4,10.69,55.95,319.42,81.05,91.26,Moderate_Risk,9.0,4.0
2028-09-07,Spain,Ebro River,River,Midstream,3.15,6.71,8.91,24.82,526.75,7.44,0.236,0.619,5.91,16.59,56.76,361.07,65.24,89.97,Moderate_Risk,9.0,4.0
2028-09-08,Poland,Warta River,Reservoir,Downstream,0.0,6.28,6.4,22.29,446.59,10.96,0.236,0.859,5.69,15.23,54.8,409.72,66.56,84.14,Moderate_Risk,9.0,4.0
2028-09-08,Sweden,Dalalven River,Groundwater,Upstream,1.83,7.37,8.66,19.94,468.79,7.2,0.17,0.658,4.36,9.93,51.32,337.19,45.96,94.28,Moderate_Risk,9.0,4.0
2028-09-08,Germany,Rhine River,River,Urban_Point,1.18,7.35,6.56,21.62,588.14,10.25,0.241,0.942,5.57,15.23,77.36,430.48,62.47,87.39,Moderate_Risk,9.0,4.0
2028-09-09,Netherlands,Rhine River,Reservoir,Urban_Point,8.21,6.43,4.96,23.69,635.83,8.35,0.29,0.738,6.79,21.08,54.41,425.23,69.37,79.77,Contaminated,9.0,4.0
2028-09-09,Sweden,Lake Vanern,Lake,Source,0.53,6.8,8.95,25.27,516.93,6.52,0.23,0.571,5.11,,43.54,416.09,153.19,90.03,Moderate_Risk,9.0,4.0
2028-09-09,Belgium,Meuse River,Groundwater,Downstream,3.23,7.4,5.4,23.61,505.49,7.76,0.331,0.825,5.19,11.48,74.7,382.47,74.9,84.55,Moderate_Risk,9.0,4.0
2028-09-10,Italy,Arno River,River,Upstream,0.74,7.25,8.06,19.48,455.76,7.94,0.2,0.596,5.55,14.23,47.15,364.85,73.12,91.79,Moderate_Risk,9.0,4.0
2028-09-10,Netherlands,IJsselmeer Lake,Groundwater,Downstream,1.92,5.52,6.22,27.8,654.91,9.71,0.213,0.762,5.94,,62.44,479.17,90.45,80.23,Moderate_Risk,9.0,4.0
2028-09-10,Portugal,Guadiana River,Groundwater,Source,0.27,7.38,8.87,16.68,526.25,6.37,,0.393,,10.77,47.29,385.56,107.17,92.79,Moderate_Risk,9.0,4.0
2028-09-11,Sweden,Gota River,River,Source,2.9,6.71,7.51,22.4,535.25,5.26,0.203,0.693,4.83,12.2,42.67,344.39,44.89,91.53,Moderate_Risk,9.0,4.0
2028-09-11,Italy,Lake Como,River,Midstream,5.05,6.36,8.87,23.92,566.56,8.24,0.216,0.585,5.11,11.34,59.95,404.04,41.4,89.99,Moderate_Risk,9.0,4.0
2028-09-11,Netherlands,Scheldt River,Groundwater,Urban_Point,6.27,6.67,5.71,26.93,514.74,9.29,0.249,0.75,6.76,17.06,52.58,406.51,119.15,82.59,Contaminated,9.0,4.0
2028-09-12,Belgium,Scheldt River,Stream,Midstream,2.3,7.72,9.17,23.2,549.83,9.13,0.22,0.665,6.09,14.7,48.66,396.39,49.26,90.53,Contaminated,9.0,4.0
2028-09-12,Italy,Po River,Groundwater,Source,0.0,6.16,9.5,17.52,521.19,7.36,0.197,0.62,6.32,17.11,55.25,333.8,37.93,89.04,Contaminated,9.0,4.0
2028-09-12,Italy,Arno River,Stream,Upstream,3.56,7.14,8.03,21.55,417.84,7.24,0.242,0.583,5.68,16.47,46.65,331.87,92.7,90.45,Moderate_Risk,9.0,4.0
2028-09-13,Germany,Rhine River,Stream,Upstream,0.0,7.91,9.14,18.6,558.34,7.28,0.227,0.479,4.72,12.99,50.42,355.4,28.11,93.42,Moderate_Risk,9.0,4.0
2028-09-13,Poland,Oder River,Reservoir,Upstream,4.29,6.39,8.46,18.17,466.65,7.15,0.196,0.58,4.85,14.68,33.97,340.09,36.84,91.81,Moderate_Risk,9.0,4.0
2028-09-13,Netherlands,Meuse River,Lake,Upstream,3.38,7.72,9.25,21.98,518.74,6.03,,0.521,5.24,12.52,37.63,334.83,38.99,92.82,Moderate_Risk,9.0,4.0
2028-09-14,Germany,Rhine River,Reservoir,Upstream,4.7,7.06,7.73,17.44,469.05,6.36,,0.635,5.17,15.05,45.46,327.6,50.27,92.15,Moderate_Risk,9.0,4.0
2028-09-14,Portugal,Guadiana River,Groundwater,Urban_Point,3.34,6.49,6.11,25.78,708.17,7.54,0.251,0.904,6.26,11.95,73.43,395.6,67.47,82.81,Contaminated,9.0,4.0
2028-09-14,Sweden,Gota River,Reservoir,Midstream,2.06,7.19,8.5,23.7,517.72,5.74,0.208,0.428,4.97,10.11,50.21,383.65,156.86,90.75,Moderate_Risk,9.0,4.0
2028-09-15,Sweden,Lake Vanern,Lake,Source,1.81,7.94,8.0,20.65,524.54,6.67,0.194,0.638,5.7,16.18,48.46,323.88,44.94,91.88,Moderate_Risk,9.0,4.0
2028-09-15,Italy,Arno River,Lake,Urban_Point,0.0,6.54,6.24,24.58,566.69,8.57,0.233,0.601,6.34,19.31,54.6,416.39,38.48,85.34,Contaminated,9.0,4.0
2028-09-15,Poland,Oder River,Groundwater,Urban_Point,1.97,6.53,6.38,21.53,483.47,7.78,0.266,0.916,6.06,15.88,52.87,337.18,37.75,86.4,Contaminated,9.0,4.0
2028-09-16,Italy,Tiber River,Reservoir,Midstream,0.0,7.11,8.52,26.96,517.67,8.45,0.211,0.741,5.8,17.22,68.08,409.68,39.86,90.3,Moderate_Risk,9.0,4.0
2028-09-16,Poland,Warta River,Reservoir,Source,0.0,7.58,9.03,21.38,452.36,7.9,0.21,0.447,5.1,14.93,51.57,343.16,61.48,92.21,Moderate_Risk,9.0,4.0
2028-09-16,Belgium,Meuse River,River,Urban_Point,2.23,6.73,5.05,20.7,565.17,10.03,0.295,0.676,5.37,12.05,37.76,394.03,63.02,84.49,Moderate_Risk,9.0,4.0
2028-09-17,Sweden,Lake Vanern,Lake,Upstream,1.73,7.14,8.06,24.05,569.88,8.18,0.259,0.663,4.56,13.23,47.16,,43.14,92.26,Moderate_Risk,9.0,4.0
,Germany,Lake Constance,River,Source,4.65,6.79,7.53,18.25,549.39,8.41,0.202,0.796,4.65,16.2,45.1,353.09,45.37,92.68,Moderate_Risk,,4.0
2028-09-17,Poland,Warta River,River,Midstream,0.0,6.56,7.99,23.71,632.49,7.87,0.253,0.953,5.9,16.04,54.45,453.18,27.91,90.35,Moderate_Risk,9.0,4.0
2028-09-18,,Lake Como,Lake,Downstream,2.13,7.51,5.79,23.34,583.78,7.89,0.24,0.773,6.42,13.68,50.79,,109.72,84.22,Contaminated,9.0,4.0
2028-09-18,Poland,Warta River,Stream,Upstream,0.0,7.54,9.93,23.4,443.82,6.78,0.145,0.782,5.21,10.54,45.47,358.45,48.32,92.55,Moderate_Risk,9.0,4.0
2028-09-18,Belgium,Meuse River,Stream,Upstream,5.03,7.3,8.71,17.24,477.33,8.07,0.153,0.808,4.54,13.26,61.48,282.65,26.22,94.71,Moderate_Risk,9.0,4.0
2028-09-19,Portugal,Tagus River,Reservoir,Downstream,2.49,6.72,5.83,23.89,564.99,8.43,0.247,0.956,5.88,14.0,57.57,435.23,75.91,85.45,Moderate_Risk,9.0,4.0
2028-09-19,Portugal,Douro River,River,Upstream,3.67,7.27,8.58,22.84,497.31,8.1,0.187,,5.26,13.62,,313.66,41.96,92.17,Moderate_Risk,9.0,4.0
2028-09-19,Germany,Elbe River,Reservoir,Midstream,4.32,7.19,7.7,24.95,495.78,8.87,0.25,0.55,5.27,15.67,62.76,372.91,73.95,89.84,Moderate_Risk,9.0,4.0
2028-09-20,Austria,Danube River,Stream,Upstream,2.19,7.36,9.57,24.64,534.43,7.55,0.179,0.628,5.43,14.03,41.23,327.99,66.42,91.26,Moderate_Risk,9.0,4.0
2028-09-20,Italy,Lake Como,Groundwater,Midstream,2.27,6.91,8.87,25.84,564.42,8.51,0.241,0.55,6.2,11.99,51.72,409.49,159.84,88.1,Contaminated,9.0,4.0
2028-09-20,Italy,Tiber River,Reservoir,Midstream,2.49,8.14,8.26,18.32,528.37,8.73,0.251,0.651,5.6,14.68,47.81,360.03,40.07,91.92,Moderate_Risk,9.0,4.0
2028-09-21,Germany,Danube River,River,Midstream,4.17,6.19,8.57,16.47,498.66,8.57,0.233,0.586,5.29,11.56,48.53,332.73,51.06,90.5,Moderate_Risk,9.0,4.0
2028-09-21,Sweden,Gota River,River,Downstream,3.43,6.46,5.37,24.64,545.58,9.07,,0.815,6.11,16.16,58.77,407.0,116.33,81.03,Contaminated,9.0,4.0
2028-09-21,Austria,Danube River,Stream,Upstream,2.63,7.47,8.18,16.73,495.48,5.11,0.225,0.508,4.56,10.76,47.33,399.09,58.24,93.87,Moderate_Risk,9.0,4.0
2028-09-22,Poland,Lake Sniardwy,Reservoir,Midstream,3.1,7.01,8.61,19.59,513.31,5.59,0.22,0.572,5.52,15.69,59.3,348.76,57.59,91.92,Moderate_Risk,9.0,4.0
2028-09-22,Spain,Lake Sanabria,Groundwater,Source,2.92,7.65,9.11,25.52,512.38,7.17,0.157,0.578,5.43,15.09,45.16,386.5,83.37,91.01,Moderate_Risk,9.0,4.0
2028-09-22,Portugal,Mondego River,Groundwater,Downstream,0.0,7.34,5.82,22.21,574.82,8.86,0.255,0.842,5.99,12.62,58.02,441.02,80.97,85.42,Moderate_Risk,9.0,4.0
2028-09-23,Spain,Lake Sanabria,Groundwater,Midstream,,8.15,8.9,26.13,525.25,10.02,0.212,0.674,5.8,16.24,77.43,392.28,57.93,90.25,Moderate_Risk,9.0,4.0
2028-09-23,Austria,Lake Neusiedl,Lake,Urban_Point,2.23,6.47,5.93,27.69,502.43,8.6,0.255,0.869,6.73,16.09,80.58,393.34,75.69,81.99,Contaminated,9.0,4.0
2028-09-23,Italy,Lake Como,Reservoir,Source,1.82,6.91,7.99,18.67,531.57,7.44,0.187,0.433,5.13,12.53,39.1,370.75,60.88,92.91,Moderate_Risk,9.0,4.0
2028-09-24,France,Loire River,Reservoir,Midstream,3.67,7.87,8.03,27.14,578.13,8.53,0.208,0.674,6.57,20.95,60.54,380.8,100.17,88.23,Contaminated,9.0,4.0
2028-09-24,Sweden,Dalalven River,Stream,Source,1.7,6.86,8.7,24.23,656.54,8.82,0.205,0.701,5.44,13.63,36.75,375.19,92.71,90.64,Moderate_Risk,9.0,4.0
2028-09-24,Belgium,Scheldt River,Reservoir,Midstream,3.53,6.55,8.06,23.09,566.0,7.96,0.233,0.668,5.97,11.57,48.29,390.48,32.19,90.6,Moderate_Risk,9.0,4.0
2028-09-25,Netherlands,Rhine River,Lake,Upstream,0.0,6.85,8.87,19.16,422.64,7.8,0.209,0.706,5.38,13.2,24.6,346.61,17.44,92.51,Moderate_Risk,9.0,4.0
2028-09-25,Portugal,Guadiana River,,Downstream,0.0,6.23,5.74,22.32,521.7,8.65,0.271,0.757,6.0,15.81,67.4,406.21,77.38,82.77,Moderate_Risk,9.0,4.0
2028-09-25,Germany,Danube River,River,Urban_Point,1.99,5.86,5.81,28.77,569.56,7.47,0.283,0.556,5.42,15.55,46.76,417.6,54.34,81.76,Moderate_Risk,9.0,4.0
2028-09-26,Poland,Oder River,Stream,Upstream,3.17,6.6,7.81,23.34,545.31,7.37,0.181,0.653,5.68,15.73,43.93,366.33,115.46,89.94,Moderate_Risk,9.0,4.0
2028-09-26,Netherlands,Rhine River,Groundwater,Upstream,2.0,7.82,8.55,19.65,494.5,7.48,0.206,0.598,5.46,14.25,40.91,367.79,30.34,92.32,Moderate_Risk,9.0,4.0
2028-09-26,Netherlands,Rhine River,Groundwater,Midstream,3.64,6.8,8.27,23.82,529.17,7.4,0.212,0.759,5.93,14.98,69.7,431.9,60.03,90.48,Moderate_Risk,9.0,4.0
2028-09-27,Belgium,Scheldt River,Groundwater,Downstream,1.38,6.6,5.77,29.92,615.97,9.52,0.259,0.796,6.49,14.66,55.66,375.32,53.72,83.48,Contaminated,9.0,4.0
2028-09-27,France,Loire River,Lake,Urban_Point,5.49,6.66,6.02,28.49,587.88,8.56,0.194,0.729,6.46,16.43,61.37,373.19,140.12,82.89,Contaminated,9.0,4.0
2028-09-27,Spain,Guadalquivir River,Reservoir,Midstream,2.81,7.69,8.85,23.1,525.21,8.28,0.223,0.589,6.01,16.86,68.0,365.74,68.34,90.22,Contaminated,9.0,4.0
2028-09-28,France,Loire River,Reservoir,Upstream,2.67,7.53,9.2,21.95,498.94,7.04,0.174,0.493,4.42,10.6,41.83,351.13,29.57,93.74,Moderate_Risk,9.0,4.0
2028-09-28,Belgium,Lake Gileppe,Reservoir,Downstream,1.5,6.0,6.32,25.15,685.54,9.75,0.279,0.969,5.82,13.05,68.48,399.33,71.74,82.29,Moderate_Risk,9.0,4.0
2028-09-28,Germany,Rhine River,Groundwater,Midstream,2.05,7.18,8.22,26.93,477.44,6.5,0.255,0.627,5.2,12.79,47.72,360.05,47.85,90.77,Moderate_Risk,9.0,4.0
2028-09-29,Italy,Lake Como,Groundwater,Upstream,2.72,7.37,9.23,15.97,549.14,6.33,0.188,0.543,4.83,11.72,,361.01,47.4,94.18,Moderate_Risk,9.0,4.0
2028-09-29,Poland,Warta River,River,,3.84,6.36,5.38,24.08,612.35,10.0,0.273,0.845,6.71,20.62,45.12,405.83,26.53,81.3,Contaminated,9.0,4.0
2028-09-29,Poland,Oder River,Reservoir,Midstream,0.64,6.8,9.18,19.46,521.69,8.99,0.199,0.599,6.04,14.78,57.47,413.81,58.93,91.35,Contaminated,9.0,4.0
2028-09-30,Italy,Po River,Lake,Midstream,7.32,7.19,8.03,17.75,534.52,7.56,0.241,0.763,5.99,16.44,67.35,381.47,58.3,91.35,Moderate_Risk,9.0,4.0
2028-09-30,Poland,Oder River,Lake,Midstream,0.0,7.67,9.82,28.02,565.85,5.83,0.254,0.745,5.68,16.6,51.71,410.36,45.41,89.84,Moderate_Risk,9.0,4.0
2028-09-30,Austria,Inn River,River,Source,3.02,7.05,9.25,18.0,575.67,5.6,0.19,0.677,4.75,11.6,38.27,336.18,43.85,93.88,Moderate_Risk,9.0,4.0
2028-10-01,Belgium,Yser River,River,Downstream,0.69,6.85,5.49,22.01,664.42,8.98,0.195,1.004,6.69,15.67,69.48,377.99,44.76,84.76,Contaminated,10.0,4.0
2028-10-01,Portugal,Tagus River,Stream,Downstream,1.78,6.59,4.84,21.57,594.02,9.17,0.233,0.693,6.07,14.7,56.27,404.94,24.34,83.64,Contaminated,10.0,4.0
2028-10-01,Portugal,Douro River,Groundwater,Midstream,7.45,6.31,8.09,26.73,478.92,7.42,0.262,0.759,5.9,14.02,34.56,399.32,64.47,87.3,Moderate_Risk,10.0,4.0
2028-10-02,Belgium,Lake Gileppe,Lake,Source,4.81,6.88,9.72,22.91,422.9,6.78,0.222,0.7,5.3,11.2,43.44,350.82,25.21,91.75,Moderate_Risk,10.0,4.0
2028-10-02,France,Rhone River,River,Source,1.72,7.18,,23.45,478.74,7.17,0.19,0.669,5.55,17.55,43.52,326.43,77.92,91.01,Moderate_Risk,10.0,4.0
2028-10-02,Spain,Guadalquivir River,Lake,Downstream,2.69,7.38,5.12,26.98,529.7,10.16,0.347,0.914,5.7,14.65,71.67,381.52,33.54,82.64,Moderate_Risk,10.0,4.0
2028-10-03,Portugal,Mondego River,River,Source,1.56,7.19,9.84,13.65,436.72,4.77,0.227,0.505,5.07,13.15,37.68,347.93,29.07,93.89,Moderate_Risk,10.0,4.0
2028-10-03,Poland,Vistula River,Stream,Upstream,6.08,,8.49,22.55,511.29,5.95,0.18,0.745,5.0,12.46,46.14,353.58,24.05,90.66,Moderate_Risk,10.0,4.0
2028-10-03,Poland,Lake Sniardwy,Reservoir,Urban_Point,0.0,6.96,5.83,24.47,557.03,9.49,,0.832,6.23,16.91,76.92,447.39,36.12,85.62,Contaminated,10.0,4.0
2028-10-04,Italy,Tiber River,River,Source,1.46,6.95,9.27,22.74,545.97,6.2,0.211,0.699,5.21,15.12,64.41,357.71,63.46,91.71,Moderate_Risk,10.0,4.0
2028-10-04,Poland,Oder River,Stream,Upstream,5.07,6.53,8.39,22.43,483.69,7.42,0.201,,4.72,9.91,41.57,,69.18,,Moderate_Risk,10.0,4.0
2028-10-04,Sweden,Dalalven River,Lake,Downstream,1.22,6.95,5.72,23.33,532.15,8.81,0.218,0.781,6.17,14.48,46.25,426.0,59.15,85.44,Contaminated,10.0,4.0
2028-10-05,Germany,Lake Constance,Reservoir,Midstream,3.72,7.25,8.18,17.56,493.73,6.94,0.246,0.697,6.36,15.8,47.42,336.61,48.7,90.98,Contaminated,10.0,4.0
2028-10-05,Italy,Po River,Stream,Midstream,2.06,6.54,8.79,24.43,598.85,8.57,0.255,0.83,5.41,14.82,58.6,412.8,33.87,90.94,Moderate_Risk,10.0,4.0
2028-10-05,Italy,Arno River,River,Upstream,3.5,7.51,8.96,15.06,461.99,5.35,0.162,0.757,5.86,13.08,46.69,261.38,54.15,92.98,Moderate_Risk,10.0,4.0
2028-10-06,Poland,Vistula River,Stream,Source,4.68,6.65,7.89,24.35,557.86,8.49,0.21,0.453,4.85,12.06,37.64,329.0,23.79,91.97,Moderate_Risk,10.0,4.0
2028-10-06,Germany,Elbe River,Reservoir,Midstream,0.0,7.25,9.01,22.1,592.55,9.15,0.259,0.796,5.58,13.74,70.67,368.1,28.38,91.13,Moderate_Risk,10.0,4.0
2028-10-06,Poland,Oder River,Reservoir,Midstream,0.0,7.55,8.86,19.27,554.1,9.87,0.209,0.809,,12.97,66.66,426.29,64.43,91.96,Moderate_Risk,10.0,4.0
2028-10-07,France,Rhone River,Lake,Source,4.11,7.06,8.06,20.05,445.23,7.42,0.174,0.635,4.75,11.15,53.74,358.31,20.58,93.62,Moderate_Risk,10.0,4.0
,Poland,Warta River,Lake,Midstream,3.67,7.52,7.6,25.09,560.7,7.83,0.233,0.781,5.84,16.84,57.67,377.1,56.79,89.23,Moderate_Risk,10.0,4.0
2028-10-07,Spain,,Reservoir,Downstream,3.04,5.98,5.2,24.67,606.51,7.87,0.308,0.805,5.72,13.35,61.85,478.52,120.3,79.55,Moderate_Risk,10.0,4.0
2028-10-08,Germany,Danube River,Groundwater,Midstream,0.0,7.25,9.29,22.43,580.33,7.24,0.221,0.784,6.76,15.73,69.56,364.99,48.0,89.66,Contaminated,10.0,4.0
2028-10-08,Poland,Lake Sniardwy,Stream,Upstream,4.43,7.31,8.36,18.63,545.93,7.83,0.238,0.5,4.12,13.88,35.66,323.07,64.32,93.9,Moderate_Risk,10.0,4.0
2028-10-08,Germany,Lake Constance,Lake,Urban_Point,0.53,5.89,5.62,24.45,562.7,9.06,0.218,0.879,5.94,17.8,55.41,368.72,76.23,81.6,Moderate_Risk,10.0,4.0
2028-10-09,Portugal,Mondego River,Stream,Upstream,7.24,6.72,7.7,26.46,488.83,8.03,0.15,0.497,4.25,12.99,55.0,386.67,52.69,92.53,Moderate_Risk,10.0,4.0
2028-10-09,Italy,Po River,Groundwater,Upstream,0.57,6.51,9.03,20.55,512.74,7.61,0.193,0.674,4.63,13.2,56.77,394.22,74.11,93.0,Moderate_Risk,10.0,4.0
2028-10-09,Sweden,Lake Vanern,Stream,Urban_Point,4.83,6.8,5.64,28.66,562.68,7.67,0.28,0.883,6.54,16.95,62.68,419.6,123.18,82.02,Contaminated,10.0,
2028-10-10,Italy,Tiber River,River,Source,3.62,7.06,8.85,20.04,469.54,8.08,0.183,0.448,4.44,12.11,68.67,430.81,28.33,94.01,Moderate_Risk,10.0,4.0
2028-10-10,Austria,Danube River,Stream,Source,0.0,7.08,8.32,16.43,414.65,7.79,0.183,0.448,4.9,10.9,47.73,372.11,82.61,93.37,Moderate_Risk,10.0,4.0
2028-10-10,Sweden,Dalalven River,Stream,Urban_Point,2.56,6.95,5.29,22.37,520.7,9.39,0.245,0.787,6.67,17.94,67.11,439.78,,82.17,Contaminated,10.0,4.0
2028-10-11,Sweden,Lake Vanern,Stream,Source,4.2,7.78,9.4,17.22,488.45,8.66,0.19,0.652,4.93,12.89,53.81,342.68,31.14,93.77,Moderate_Risk,10.0,4.0
2028-10-11,Germany,Lake Constance,Stream,Downstream,4.29,6.27,5.64,28.87,584.74,11.14,0.211,0.72,6.49,15.4,55.4,348.92,43.01,81.17,Contaminated,10.0,4.0
2028-10-11,France,Lake Geneva,Lake,Urban_Point,2.82,7.2,6.32,24.47,587.5,9.34,0.293,0.705,6.62,16.45,62.7,354.56,67.51,84.17,Contaminated,10.0,4.0
2028-10-12,Italy,Tiber River,Groundwater,Midstream,5.11,7.33,8.49,23.65,566.81,7.07,0.214,0.606,6.34,17.71,61.64,401.68,68.96,89.69,Contaminated,,4.0
2028-10-12,Austria,Lake Neusiedl,Lake,Midstream,1.67,7.92,9.72,28.86,532.32,8.02,0.22,0.764,5.95,14.58,68.1,379.18,83.25,88.94,Moderate_Risk,10.0,4.0
2028-10-12,Spain,Guadalquivir River,Stream,Urban_Point,2.6,6.11,5.99,25.57,591.04,8.52,0.236,0.778,5.98,16.04,40.73,379.96,59.99,83.13,Moderate_Risk,10.0,4.0
